domain,is_file_found,is_file_valid,http_status,acknowledgments,canonical,contact,encryption,expires,hiring,policy,preferred_languages,errors
bank-of-ireland.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.bankofirelanduk.com/issues/404"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
hqbpartners.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://hqbpartners.com/.well-known/security.txt"": dial tcp 156.238.91.219:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
bestfootforward.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://bestfootforward.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
ahvassociates.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://ahvassociates.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
carpenter-rees.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://carpenter-rees.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
intrinsicfs.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://intrinsicfs.com/.well-known/security.txt"": dial tcp 212.161.89.132:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
gemini-search.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://gemini-search.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
nbki.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://nbki.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
cognolink.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://cognolink.com/.well-known/security.txt"": dial tcp 92.52.113.225:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
rbccm.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://rbccm.com/.well-known/security.txt"": dial tcp 204.74.99.100:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
cfhmarkets.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://cfhmarkets.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
financialresourcinggroup.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://financialresourcinggroup.com/.well-known/security.txt"": dial tcp 62.138.13.35:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
ashcourtrowan.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://ashcourtrowan.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
comsys.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://comsys.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
theplatforum.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://theplatforum.com/.well-known/security.txt"": dial tcp 3.130.204.160:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
ingdirect.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://ingdirect.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
airdriesavingsbank.net,false,false,0,,,,,,,,,"HTTP response error: Get ""https://airdriesavingsbank.net/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
csysecurities.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://csysecurities.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
interregna.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://interregna.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
glazers.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.glazers.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
rbsmarkets.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://rbsmarkets.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
intrinsic-search.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://intrinsic-search.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
creditbenchmark.org,false,false,0,,,,,,,,,"HTTP response error: Get ""https://creditbenchmark.org/.well-known/security.txt"": dial tcp 15.197.142.173:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
ciprecruitment.net,false,false,0,,,,,,,,,"HTTP response error: Get ""https://ciprecruitment.net/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
scotiamocatta.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://scotiamocatta.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
marlinhawk.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://marlinhawk.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
knightslowe.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.knightslowe.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
clarksonsecurities.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://clarksonsecurities.com/.well-known/security.txt"": dial tcp 85.92.194.23:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
correlatesearch.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://correlatesearch.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
clementmay.com,false,false,0,,,,,,,,,"HTTP response error: Get ""http://www.clementmay.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
alva-group.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.alva-group.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
www-uk.computershare.com,false,false,0,,,,,,,,,"HTTP response error: Get ""http://www-uk.computershare.com/error/404.asp"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
alliumcapital.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://alliumcapital.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
argyllpartners.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.argyllpartners.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
milestone-wealth.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://milestone-wealth.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
armstrongcraven.com,false,false,0,,,,,,,,,"HTTP response error: Get ""http://www.armstrongcraven.com/.well-known/security.txt/"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
icbclondon.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://icbclondon.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
dcadvisory.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://dcadvisory.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
fishburn-hedges.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://fishburn-hedges.co.uk/.well-known/security.txt"": dial tcp 185.26.230.131:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
blacksunplc.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.blacksunplc.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
marexspectron.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.marexspectron.com:443/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
darwinrhodes.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://darwinrhodes.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
workingtransitions.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.workingtransitions.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
singercm.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://singercm.com/.well-known/security.txt"": dial tcp 132.226.162.56:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
n1singer.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://n1singer.com/.well-known/security.txt"": dial tcp 168.138.216.227:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
newstreetresearch.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://newstreetresearch.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
scottishwidows.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://scottishwidows.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
stockcuberesearch.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://stockcuberesearch.com/login.html;jsessionid=1F570752D35A05552784F58A617BA3AC"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
expolink.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://expolink.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
cepa.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.cepa.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
nau-securities.com,false,false,0,,,,,,,,,"HTTP response error: Get ""http://www.nau-securities.com/.well-known/security.txt/"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
chadwicksifa.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.chadwicksifa.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
arizonagroup.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""http://arizonagroup.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
infield.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.infield.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
oaklandconsulting.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://oaklandconsulting.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
atlantic-link.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://atlantic-link.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
cleanpowercapital.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://cleanpowercapital.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
autonomous-research.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://autonomous-research.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
cordium.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://cordium.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
scorpiopartnership.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://scorpiopartnership.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
lloydsbankinggroup.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.lloydsbankinggroup.com"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
heartwoodwealth.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://heartwoodwealth.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
ekwienox.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://ekwienox.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
piccitto.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://piccitto.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
hoggett-bowers.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://hoggett-bowers.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
bmocm.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://bmocm.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
rbrlondon.com,false,false,404,,,,,,,,,https://www.rbrlondon.com/security.txt file may not exist - HTTP error code: 404
ethicalscreening.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.ethicalscreening.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
fdasjp.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://fdasjp.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
outsetglobal.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://outsetglobal.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
advicorp.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.advicorp.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
kleinwortbenson.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://kleinwortbenson.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
alvarezandmarsaleurope.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://alvarezandmarsaleurope.com/.well-known/security.txt"": dial tcp [2602:ffe2:99::102]:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
e-m.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://e-m.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
agicorporatefinance.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://agicorporatefinance.com/.well-known/security.txt"": dial tcp 216.21.224.199:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
